Date,High,Close,Low,Open
2012-02-07,1878.587,1866.123,1865.182,1876.926
2012-02-08,1871.006,1864.99,1860.082,1866.537
2012-02-09,1866.475,1861.734,1855.279,1863.839
2012-02-10,1866.306,1855.612,1853.586,1862.288
2012-02-13,1855.234,1844.687,1842.537,1854.896
2012-02-14,1842.195,1838.567,1832.512,1842.527
2012-02-15,1846.179,1844.153,1835.32,1837.849
2012-02-16,1855.681,1854.051,1845.097,1844.274
2012-02-17,1856.942,1854.455,1843.179,1845.27
2012-02-20,1854.826,1852.287,1849.308,1853.185
2012-02-21,1857.832,1855.556,1846.192,1856.029
2012-02-22,1861.396,1859.325,1852.703,1856.055
2012-02-23,1868.494,1867.929,1851.536,1858.888
2012-02-24,1871.848,1871.271,1862.677,1869.46
2012-02-27,1872.868,1872.827,1863.721,1867.41
2012-02-28,1872.883,1870.541,1863.334,1872.484
2012-02-29,1884.772,1882.815,1870.651,1872.266
2012-03-01,1888.514,1887.127,1877.467,1888.783
2012-03-02,1888.575,1873.556,1873.022,1888.928
2012-03-05,1877.708,1868.584,1863.982,1877.796
2012-03-06,1871.825,1859.57,1858.733,1871.854
2012-03-07,1866.603,1866.224,1858.734,1863.844
2012-03-08,1875.306,1875.68,1862.325,1864.442
2012-03-09,1878.431,1875.467,1869.961,1876.353
2012-03-12,1878.2,1873.498,1869.276,1876.624
2012-03-13,1873.801,1863.963,1865.305,1872.691
2012-03-14,1869.144,1863.678,1860.504,1864.028
2012-03-15,1867.432,1861.161,1859.45,1864.257
2012-03-16,1871.894,1871.525,1858.983,1863.129
2012-03-19,1877.918,1866.992,1863.967,1877.003
2012-03-21,1876.467,1874.475,1866.446,1867.891
2012-03-22,1876.737,1874.879,1869.827,1874.885
2012-03-23,1883.846,1880.629,1866.859,1871.423
2012-03-26,1888.236,1888.331,1873.117,1879.825
2012-03-27,1893.306,1880.223,1874.316,1893.452
2012-03-28,1885.435,1886.36,1870.687,1872.1
2012-03-29,1892.77,1890.196,1880.165,1886.302
2012-03-30,1890.941,1884.746,1882.537,1888.039
2012-04-02,1899.297,1897.738,1888.308,1891.704
2012-04-03,1910.403,1908.171,1896.251,1895.884
2012-04-04,1924.86,1924.477,1905.042,1908.148
2012-04-05,1953.126,1949.335,1926.921,1926.445
2012-04-06,1978.377,1971.174,1948.886,1948.817
2012-04-10,1968.88,1959.986,1946.832,1969.587
2012-04-11,1962.896,1957.729,1952.248,1961.3
2012-04-12,1980.135,1980.236,1959.008,1959.339
2012-04-13,1986.563,1982.659,1976.014,1981.885
2012-04-16,1984.975,1978.854,1977.021,1983.721
2012-04-17,1981.72,1974.387,1970.592,1980.313
2012-04-18,1982.194,1978.493,1973.135,1977.89
2012-04-19,1984.969,1980.618,1977.734,1980.743
2012-04-20,2004.321,2004.031,1986.208,1986.473
2012-04-23,2008.485,2000.15,1995.077,2007.121
2012-04-24,2005.592,1991.225,1988.507,2005.411
2012-04-25,2003.298,1992.65,1989.309,1994.947
2012-04-26,1997.845,1998.02,1987.793,1993.78
2012-04-27,1996.942,1988.867,1983.004,1996.572
2012-04-30,1989.844,1991.312,1981.537,1987.935
2012-05-02,1993.368,1994.014,1985.043,1985.355
2012-05-03,1993.268,1990.56,1981.745,1991.048
2012-05-04,1994.243,1988.433,1980.247,1986.181
2012-05-07,1992.231,1990.317,1981.913,1987.583
2012-05-08,1997.491,1996.823,1984.83,1990.892
2012-05-09,2007.381,2007.576,1994.863,1994.192
2012-05-10,2026.455,2023.072,1994.668,2007.461
2012-05-11,2023.104,2019.873,2004.345,2023.712
2012-05-14,2025.646,2022.246,2011.026,2021.536
2012-05-15,2032.564,2026.076,2015.575,2025.471
2012-05-16,2032.934,2023.589,2021.794,2028.248
2012-05-17,2027.556,2014.195,2010.865,2024.935
2012-05-18,2018.634,2014.226,2008.508,2018.008
2012-05-21,2018.464,2007.265,2004.629,2017.948
2012-05-22,2013.082,2010.583,2005.692,2012.352
2012-05-23,2013.715,2010.975,2005.794,2009.654
2012-05-24,2009.96,1998.863,1997.964,2009.379
2012-05-25,2002.952,1986.95,1985.9,2000.043
2012-05-28,1991.774,1953.312,1949.703,1985.173
2012-05-29,1986.341,1987.223,1952.195,1952.708
2012-05-30,1992.434,1980.935,1974.254,1989.029
2012-05-31,1982.934,1978.607,1964.404,1980.706
2012-06-01,1978.18,1977.838,1971.236,1977.206
2012-06-04,1980.848,1974.938,1971.459,1975.946
2012-06-05,1985.33,1986.268,1975.118,1975.933
2012-06-06,1987.771,1981.933,1980.427,1984.522
2012-06-07,1989.473,1984.485,1977.452,1982.079
2012-06-08,1991.502,1988.258,1978.153,1986.75
2012-06-11,1988.491,1978.319,1971.38,1987.974
2012-06-12,1978.882,1956.712,1952.821,1978.206
2012-06-13,1968.01,1968.552,1950.292,1954.866
2012-06-14,1979.622,1973.499,1966.701,1972.045
2012-06-15,1977.706,1975.608,1968.105,1972.057
2012-06-18,1977.971,1970.447,1966.129,1974.51
2012-06-19,1978.984,1978.786,1963.272,1968.459
2012-06-20,1991.288,1976.683,1970.521,1977.882
2012-06-21,1977.378,1960.974,1961.807,1976.743
2012-06-22,1965.232,1959.774,1956.119,1965.239
2012-06-25,1967.215,1957.504,1955.649,1964.75
2012-06-26,1956.275,1956.848,1947.95,1957.221
2012-06-27,1957.246,1946.888,1941.181,1957.246
2012-06-28,1946.635,1943.466,1934.676,1946.459
2012-06-29,1950.728,1946.511,1942.041,1943.773
2012-07-02,1956.767,1949.479,1947.154,1949.917
2012-07-03,1964.032,1964.062,1944.978,1944.628
2012-07-04,1964.2,1965.539,1956.673,1962.041
2012-07-05,1961.467,1960.053,1956.295,1959.987
2012-07-06,1966.073,1962.334,1954.03,1964.382
2012-07-09,1968.821,1957.881,1957.667,1958.454
2012-07-10,1977.005,1968.664,1964.222,1963.719
2012-07-11,1986.931,1986.559,1968.896,1974.609
2012-07-12,1985.668,1978.527,1977.967,1985.463
2012-07-13,1990.534,1988.464,1974.365,1979.989
2012-07-16,2002.316,2001.625,1987.238,1988.079
2012-07-17,2002.098,2000.913,1990.006,2002.08
2012-07-18,2015.141,2016.869,2000.953,2001.451
2012-07-19,2016.91,2012.407,2007.655,2009.908
2012-07-20,2022.327,2022.739,2012.885,2014.018
2012-07-23,2049.441,2047.972,2022.389,2022.579
2012-07-24,2047.977,2040.443,2040.173,2047.639
2012-07-26,2045.997,2046.601,2036.313,2040.815
2012-07-27,2055.851,2055.406,2041.971,2047.305
2012-07-30,2064.507,2051.827,2050.208,2055.685
2012-07-31,2052.287,2041.929,2036.344,2051.925
2012-08-01,2048.849,2048.959,2035.244,2043.712
2012-08-02,2049.883,2046.377,2040.247,2049.206
2012-08-03,2053.614,2051.766,2037.995,2045.351
2012-08-06,2060.348,2044.767,2042.987,2053.281
2012-08-07,2045.207,2040.533,2034.4,2044.686
2012-08-08,2045.835,2041.305,2037.102,2042.152
2012-08-09,2054.791,2052.779,2039.771,2039.997
2012-08-10,2050.279,2037.201,2033.662,2049.292
2012-08-14,2042.285,2037.668,2030.308,2041.169
2012-08-15,2038.308,2033.455,2029.48,2038.531
2012-08-16,2039.649,2030.875,2027.99,2034.926
2012-08-17,2034.746,2030.684,2027.073,2031.678
2012-08-21,2038.695,2032.402,2029.104,2032.83
2012-08-22,2037.822,2038.784,2032.571,2034.295
2012-08-23,2043.637,2034.41,2033.342,2037.815
2012-08-24,2035.345,2033.83,2028.938,2034.963
2012-08-27,2036.307,2032.357,2030.504,2034.026
2012-08-28,2035.148,2031.749,2026.085,2033.153
2012-08-29,2032.574,2028.897,2022.542,2031.885
2012-08-30,2030.797,2032.034,2025.596,2027.683
2012-08-31,2035.665,2035.666,2024.374,2032.228
2012-09-03,2036.124,2030.273,2025.67,2035.687
2012-09-04,2030.358,2029.572,2022.479,2029.082
2012-09-05,2030.562,2026.442,2022.966,2029.626
2012-09-06,2028.483,2026.986,2022.246,2027.377
2012-09-07,2026.857,2023.702,2016.711,2025.648
2012-09-10,2027.876,2017.749,2014.878,2028.097
2012-09-11,2019.463,2006.8,2004.423,2017.541
2012-09-12,2010.179,2005.96,2003.055,2006.067
2012-09-13,2005.48,2002.119,1998.931,2005.435
2012-09-14,2003.206,1997.886,1994.818,2002.123
2012-09-17,1990.704,1980.056,1969.573,1991.885
2012-09-18,1979.029,1966.233,1966.827,1980.467
2012-09-19,1968.932,1934.425,1930.597,1962.526
2012-09-20,1935.799,1934.987,1911.514,1929.839
2012-09-21,1955.881,1952.894,1941.712,1941.238
2012-09-24,1961.065,1946.656,1939.833,1951.789
2012-09-25,1953.234,1945.45,1940.293,1948.592
2012-09-26,1946.771,1932.37,1930.696,1945.723
2012-09-27,1940.338,1940.2,1927.128,1930.975
2012-09-28,1941.745,1933.318,1926.151,1938.533
2012-10-01,1921.939,1915.926,1912.14,1917.056
2012-10-02,1918.377,1903.075,1899.007,1917.828
2012-10-03,1905.281,1892.276,1879.849,1902.602
2012-10-04,1892.027,1887.569,1872.984,1889.615
2012-10-05,1897.592,1897.436,1889.939,1889.588
2012-10-08,1900.114,1894.069,1890.258,1898.299
2012-10-09,1899.46,1891.004,1884.78,1898.388
2012-10-10,1896.454,1887.843,1878.887,1891.102
2012-10-11,1890.236,1867.52,1866.888,1887.655
2012-10-12,1874.094,1873.972,1854.975,1864.857
2012-10-16,1878.805,1876.044,1869.04,1875.098
2012-10-17,1879.394,1875.106,1866.723,1877.095
2012-10-18,1881.337,1876.141,1870.817,1877.05
2012-10-19,1877.386,1870.495,1863.959,1876.374
2012-10-22,1870.942,1871.954,1862.419,1865.751
2012-10-23,1886.679,1887.454,1869.68,1869.61
2012-10-24,1901.012,1894.936,1886.907,1888.272
2012-10-25,1904.975,1904.39,1893.969,1895.182
2012-10-29,1915.06,1911.421,1902.617,1903.749
2012-10-30,1914.856,1899.082,1899.722,1912.47
2012-10-31,1913.241,1912.596,1890.256,1898.229
2012-11-01,1928.578,1929.136,1913.602,1915.216
2012-11-02,1934.822,1916.86,1912.956,1933.487
2012-11-05,1921.187,1911.662,1909.932,1913.676
2012-11-06,1916.493,1917.386,1908.907,1913.911
2012-11-07,1920.525,1917.503,1912.78,1915.323
2012-11-08,1918.742,1918.622,1909.148,1915.145
2012-11-09,1921.347,1916.753,1912.74,1919.233
2012-11-12,1918.445,1908.629,1905.876,1916.905
2012-11-13,1914.053,1912.696,1907.408,1910.016
2012-11-14,1913.794,1907.046,1905.174,1913.709
2012-11-19,1909.122,1902.779,1896.028,1908.39
2012-11-20,1903.686,1891.436,1885.669,1900.843
2012-11-21,1902.81,1893.926,1887.278,1888.314
2012-11-22,1900.956,1878.698,1870.198,1894.965
2012-11-23,1875.971,1873.482,1872.091,1877.367
2012-11-26,1873.668,1859.399,1853.692,1873.199
2012-11-27,1854.775,1835.503,1829.503,1855.061
2012-11-28,1842.08,1842.15,1830.381,1832.65
2012-11-29,1844.652,1816.144,1815.146,1842.762
2012-11-30,1818.505,1815.369,1810.378,1815.147
2012-12-03,1833.136,1826.218,1815.672,1819.258
2012-12-04,1828.038,1817.33,1813.423,1826.771
2012-12-05,1818.326,1797.475,1790.973,1818.205
2012-12-06,1797.746,1793.416,1786.866,1794.748
2012-12-07,1812.466,1811.922,1790.649,1794.732
2012-12-10,1814.549,1802.064,1798.112,1811.577
2012-12-11,1803.068,1800.988,1787.568,1803.997
2012-12-12,1809.17,1796.405,1789.3,1799.559
2012-12-13,1801.92,1791.528,1787.719,1796.464
2012-12-14,1796.472,1790.594,1788.123,1790.972
2012-12-17,1787.946,1788.509,1780.239,1786.288
2012-12-18,1797.903,1786.758,1782.757,1787.814
2012-12-19,1792.721,1793.223,1784.535,1787.377
2012-12-20,1795.281,1789.383,1784.793,1793.995
2012-12-21,1793.662,1790.981,1781.432,1791.446
2012-12-24,1807.485,1789.906,1789.396,1796.827
2012-12-25,1799.978,1791.59,1785.623,1794.624
2012-12-26,1791.283,1781.028,1777.432,1791.433
2012-12-27,1780.772,1772.238,1768.478,1778.977
2012-12-28,1782.75,1782.82,1771.872,1772.837
2012-12-31,1790.984,1790.962,1780.272,1780.968
2013-01-02,1806.943,1806.644,1792.77,1794.745
2013-01-03,1826.955,1817.023,1807.8,1815.941
2013-01-04,1835.728,1825.359,1820.716,1820.273
2013-01-07,1833.473,1826.991,1820.175,1823.605
2013-01-08,1825.128,1817.73,1813.23,1825.461
2013-01-09,1823.501,1822.096,1814.647,1817.866
2013-01-10,1835.718,1836.677,1816.948,1817.818
2013-01-11,1843.384,1841.638,1830.674,1829.423
2013-01-15,1855.224,1852.477,1844.178,1854.679
2013-01-16,1868.103,1867.87,1845.435,1852.33
2013-01-17,1871.322,1871.546,1861.551,1868.789
2013-01-18,1873.795,1872.607,1864.028,1872.791
2013-01-21,1872.703,1863.71,1860.289,1871.549
2013-01-22,1869.003,1867.763,1859.476,1862.907
2013-01-23,1872.847,1870.838,1865.332,1867.929
2013-01-25,1874.511,1866.556,1863.957,1870.022
2013-01-28,1869.688,1866.047,1862.941,1866.584
2013-01-29,1868.469,1867.38,1864.28,1866.418
2013-01-30,1868.399,1866.692,1862.762,1869.715
2013-01-31,1872.361,1871.129,1864.137,1868.075
2013-02-01,1889.751,1875.248,1873.783,1873.392
2013-02-04,1876.866,1867.682,1865.088,1873.171
2013-02-05,1870.444,1869.112,1862.961,1864.507
2013-02-06,1863.216,1795.542,1793.948,1863.203
2013-02-07,1837.61,1801.706,1798.071,1798.198
2013-02-08,1814.99,1814.699,1791.13,1801.134
2013-02-11,1823.694,1812.686,1808.232,1818.008
2013-02-12,1830.355,1828.283,1811.88,1816.979
2013-02-13,1837.231,1829.046,1819.358,1831.384
2013-02-14,1828.043,1824.043,1815.958,1827.321
2013-02-15,1831.395,1829.036,1819.536,1825.512
2013-02-18,1833.82,1820.844,1815.155,1829.953
2013-02-19,1826.131,1825.223,1814.316,1818.523
2013-02-20,1818.813,1820.349,1812.478,1817.86
2013-02-21,1823.204,1820.259,1813.329,1820.107
2013-02-22,1816.918,1813.641,1810.49,1814.794
2013-02-25,1820.017,1811.966,1806.747,1816.018
2013-02-26,1814.217,1811.276,1804.109,1812.401
2013-02-27,1819.719,1819.794,1804.216,1810.548
2013-02-28,1823.834,1822.866,1814.768,1817.535
2013-03-01,1830.568,1828.387,1816.88,1824.307
2013-03-04,1837.334,1833.08,1826.006,1829.336
