Date,High,Close,Low,Open
2014-04-10,1289.715,1285.462,1281.665,1288.526
2014-04-11,1289.68,1284.763,1259.796,1263.211
2014-04-14,1291.122,1288.743,1285.222,1285.476
2014-04-15,1289.51,1259.824,1256.259,1289.68
2014-04-16,1281.001,1280.93,1248.124,1258.871
2014-04-17,1281.403,1278.749,1278.614,1280.059
2014-04-18,1274.311,1274.611,1241.297,1249.315
2014-04-21,1280.308,1274.67,1272.665,1273.506
2014-04-22,1276.532,1264.706,1244.621,1273.942
2014-04-23,1267.369,1267.566,1229.879,1263.553
2014-04-24,1268.497,1263.868,1264.389,1268.303
2014-04-25,1266.001,1251.234,1232.897,1261.891
2014-04-28,1251.656,1245.701,1218.251,1252.044
2014-04-29,1248.22,1214.132,1213.645,1244.651
2014-04-30,1233.836,1232.168,1203.632,1233.031
2014-05-02,1234.667,1233.212,1207.257,1233.994
2014-05-05,1236.943,1232.191,1231.359,1233.803
2014-05-06,1224.285,1218.533,1182.656,1203.847
2014-05-07,1245.483,1245.892,1191.256,1220.638
2014-05-08,1255.032,1248.685,1246.748,1246.85
2014-05-09,1253.205,1249.185,1249.363,1253.114
2014-05-12,1253.399,1246.993,1232.559,1251.633
2014-05-13,1250.975,1230.738,1221.887,1248.33
2014-05-14,1244.202,1240.832,1206.329,1229.415
2014-05-15,1243.453,1240.943,1239.654,1243.099
2014-05-16,1241.735,1240.674,1239.792,1242.528
2014-05-19,1243.587,1241.573,1240.134,1242.375
2014-05-20,1244.522,1236.947,1234.849,1243.363
2014-05-21,1240.11,1214.53,1214.598,1236.84
2014-05-22,1233.996,1234.067,1211.993,1215.25
2014-05-23,1236.545,1234.175,1232.544,1235.549
2014-05-26,1233.851,1231.989,1202.74,1233.834
2014-05-27,1230.355,1222.447,1207.405,1230.755
2014-05-28,1216.285,1212.608,1187.486,1214.861
2014-05-29,1216.988,1213.023,1212.365,1213.326
2014-05-30,1218.2,1217.307,1208.35,1213.877
2014-06-02,1216.221,1211.34,1211.314,1217.034
2014-06-03,1217.582,1215.603,1212.319,1211.954
2014-06-04,1214.745,1191.965,1189.881,1211.036
2014-06-05,1222.49,1223.235,1192.776,1218.213
2014-06-06,1229.247,1228.399,1222.053,1223.173
2014-06-09,1234.919,1233.572,1231.423,1232.68
2014-06-10,1238.415,1238.075,1208.869,1228.636
2014-06-11,1246.904,1239.423,1218.462,1241.404
2014-06-12,1235.179,1235.126,1201.912,1209.92
2014-06-13,1235.397,1227.336,1213.991,1232.967
2014-06-16,1231.87,1230.373,1205.405,1226.059
2014-06-17,1231.714,1231.583,1217.255,1229.336
2014-06-18,1230.144,1225.507,1223.253,1228.763
2014-06-19,1232.347,1230.506,1228.94,1230.418
2014-06-20,1230.272,1229.626,1197.655,1227.907
2014-06-23,1233.021,1229.466,1228.554,1229.099
2014-06-24,1231.576,1231.64,1207.734,1230.088
2014-06-25,1231.369,1224.703,1203.222,1230.71
2014-06-26,1233.097,1227.337,1200.912,1224.21
2014-06-27,1232.844,1204.076,1195.643,1231.625
2014-06-30,1234.26,1234.112,1205.948,1207.35
2014-07-01,1233.751,1230.152,1199.815,1233.713
2014-07-02,1233.234,1225.256,1204.005,1232.942
2014-07-03,1226.465,1224.518,1222.014,1225.941
2014-07-04,1222.383,1221.851,1203.513,1222.046
2014-07-07,1209.809,1210.92,1195.537,1196.407
2014-07-08,1210.73,1210.207,1207.383,1210.422
2014-07-09,1211.328,1203.113,1196.53,1210.16
2014-07-10,1204.753,1185.695,1174.839,1203.726
2014-07-11,1189.589,1172.474,1173.093,1185.568
2014-07-14,1174.028,1173.998,1143.92,1174.258
2014-07-15,1174.019,1145.695,1143.335,1173.425
2014-07-16,1151.493,1151.157,1115.472,1125.052
2014-07-17,1151.069,1128.511,1128.542,1151.675
2014-07-18,1141.38,1139.779,1123.511,1130.07
2014-07-21,1149.797,1149.569,1120.754,1122.585
2014-07-22,1183.322,1154.956,1153.619,1154.026
2014-07-23,1197.922,1197.727,1168.929,1182.627
2014-07-24,1200.346,1170.313,1168.876,1197.852
2014-07-31,1192.198,1192.212,1164.778,1166.61
2014-08-01,1223.65,1222.008,1195.078,1198.433
2014-08-04,1222.906,1205.871,1200.064,1222.023
2014-08-05,1235.19,1234.205,1200.601,1206.238
2014-08-06,1266.105,1264.44,1230.458,1235.158
2014-08-07,1268.053,1265.092,1263.521,1263.853
2014-08-08,1267.087,1250.392,1235.496,1265.571
2014-08-11,1276.973,1270.696,1242.954,1250.577
2014-08-12,1271.755,1252.903,1248.759,1269.433
2014-08-14,1264.322,1264.802,1252.453,1253.698
2014-08-15,1267.406,1266.76,1240.272,1263.325
2014-08-18,1267.992,1261.707,1245.806,1265.008
2014-08-19,1264.283,1259.992,1244.923,1264.312
2014-08-20,1261.61,1255.26,1246.175,1262.177
2014-08-21,1256.824,1243.991,1244.731,1257.102
2014-08-22,1249.14,1248.628,1230.955,1246.021
2014-08-25,1251.793,1246.077,1246.286,1247.472
2014-08-26,1248.016,1238.338,1225.349,1248.282
2014-08-27,1241.563,1240.192,1233.348,1232.913
2014-08-28,1241.202,1232.55,1230.783,1238.897
2014-08-29,1237.656,1237.783,1218.487,1233.275
2014-09-01,1223.032,1202.051,1197.559,1222.45
2014-09-02,1238.409,1234.73,1224.494,1230.355
2014-09-03,1231.275,1228.075,1207.262,1231.284
2014-09-04,1230.423,1225.168,1208.692,1229.423
2014-09-05,1243.963,1242.848,1221.79,1224.638
2014-09-08,1237.198,1231.747,1231.667,1237.374
2014-09-09,1234.136,1227.963,1228.129,1233.443
2014-09-10,1229.025,1220.283,1220.457,1229.207
2014-09-11,1220.37,1191.126,1191.707,1220.252
2014-09-12,1192.236,1189.003,1185.643,1191.592
2014-09-15,1188.738,1186.204,1169.844,1188.071
2014-09-16,1187.471,1175.508,1154.849,1186.05
2014-09-17,1175.605,1176.103,1152.067,1174.179
2014-09-18,1176.834,1174.68,1146.011,1149.9
2014-09-19,1176.246,1162.954,1149.208,1174.082
2014-09-22,1163.581,1161.135,1159.805,1161.133
2014-09-23,1162.502,1160.886,1160.388,1162.224
2014-09-24,1159.708,1152.587,1142.538,1160.165
2014-09-25,1152.143,1141.53,1122.425,1150.86
2014-09-26,1156.463,1141.49,1127.244,1155.763
2014-09-29,1149.126,1144.191,1127.135,1141.049
2014-09-30,1144.303,1141.806,1123.242,1123.062
2014-10-01,1144.138,1141.609,1139.909,1142.686
2014-10-02,1144.749,1141.882,1141.677,1141.512
2014-10-03,1149.467,1149.539,1142.889,1143.034
2014-10-06,1150.9,1147.741,1144.82,1148.806
2014-10-07,1149.759,1147.094,1122.403,1150.127
2014-10-08,1147.397,1143.337,1126.107,1147.124
2014-10-09,1145.705,1142.636,1118.542,1144.347
2014-10-10,1143.896,1134.484,1134.683,1143.479
2014-10-13,1137.17,1136.297,1121.761,1135.637
2014-10-14,1136.141,1128.196,1125.958,1136.623
2014-10-16,1129.252,1121.426,1110.88,1128.907
2014-10-17,1139.194,1134.31,1121.084,1139.434
2014-10-20,1134.076,1118.545,1116.515,1134.567
2014-10-21,1137.704,1137.73,1116.602,1118.917
2014-10-22,1138.433,1139.172,1113.415,1139.26
2014-10-23,1142.585,1142.427,1116.677,1138.848
2014-10-27,1159.297,1160.294,1141.736,1141.281
2014-10-28,1171.609,1171.993,1154.072,1164.802
2014-10-29,1177.342,1170.893,1170.14,1175.268
2014-10-30,1176.996,1174.712,1161.723,1171.542
2014-10-31,1231.786,1231.016,1158.112,1174.422
2014-11-03,1289.303,1286.618,1230.772,1230.535
2014-11-04,1308.249,1287.077,1284.819,1286.211
2014-11-05,1292.497,1283.292,1260.521,1286.68
2014-11-06,1283.551,1281.9,1250.774,1281.302
2014-11-07,1282.377,1280.544,1253.924,1281.721
2014-11-10,1282.087,1273.499,1269.365,1280.48
2014-11-11,1274.97,1274.073,1255.216,1273.925
2014-11-12,1278.083,1274.006,1272.503,1274.095
2014-11-13,1279.368,1257.263,1255.117,1278.894
2014-11-14,1258.711,1237.644,1236.509,1258.375
2014-11-17,1268.143,1262.825,1209.127,1239.109
2014-11-18,1267.273,1266.535,1262.84,1262.964
2014-11-19,1269.715,1241.648,1242.223,1264.655
2014-11-20,1269.047,1250.247,1250.164,1264.39
2014-11-21,1257.65,1256.528,1251.196,1252.285
2014-11-24,1263.925,1262.702,1258.297,1259.019
2014-11-25,1265.834,1245.977,1233.991,1262.53
2014-11-26,1253.19,1252.231,1224.236,1252.086
2014-11-27,1252.263,1248.986,1246.549,1251.99
2014-11-28,1255.446,1251.359,1249.484,1254.36
2014-12-01,1259.855,1253.951,1253.996,1255.431
2014-12-02,1257.071,1253.878,1253.464,1254.176
2014-12-03,1253.938,1254.297,1248.693,1251.934
2014-12-04,1255.062,1254.67,1224.333,1252.247
2014-12-05,1258.306,1255.718,1249.047,1254.452
2014-12-08,1255.451,1248.499,1224.963,1255.701
2014-12-09,1249.489,1249.856,1225.214,1246.828
2014-12-10,1251.414,1249.495,1220.99,1249.515
2014-12-11,1249.911,1250.687,1248.697,1249.708
2014-12-12,1255.502,1254.574,1248.236,1248.392
2014-12-15,1258.861,1242.594,1225.596,1254.158
2014-12-16,1253.16,1253.61,1218.323,1247.388
2014-12-17,1260.438,1260.432,1230.646,1258.889
2014-12-18,1293.009,1293.47,1238.71,1260.28
2014-12-19,1331.959,1326.56,1303.813,1303.609
2014-12-22,1348.807,1337.241,1307.505,1327.879
2014-12-23,1343.531,1327.62,1311.972,1337.76
2014-12-24,1332.894,1331.439,1327.937,1331.004
2014-12-25,1334.14,1327.942,1309.78,1333.266
2014-12-26,1327.861,1322.916,1316.948,1327.249
2014-12-29,1324.635,1307.821,1293.359,1324.592
2014-12-30,1313.439,1312.542,1283.064,1309.425
2014-12-31,1314.679,1283.721,1282.055,1312.696
2015-01-02,1322.118,1318.701,1250.694,1288.602
2015-01-05,1322.589,1316.225,1316.053,1320.45
2015-01-06,1320.73,1285.493,1284.607,1320.95
2015-01-07,1309.985,1309.27,1261.394,1285.485
2015-01-08,1312.552,1295.318,1280.384,1310.213
2015-01-09,1300.364,1271.183,1268.136,1294.74
2015-01-12,1274.196,1271.994,1242.104,1272.176
2015-01-13,1278.294,1248.225,1249.283,1275.81
2015-01-15,1280.422,1279.887,1226.049,1255.263
2015-01-16,1336.993,1337.366,1296.795,1297.759
2015-01-19,1339.552,1336.679,1311.321,1338.419
2015-01-20,1336.718,1314.697,1314.679,1336.633
2015-01-21,1345.532,1342.05,1296.345,1315.153
2015-01-22,1384.841,1369.943,1340.475,1349.144
2015-01-23,1413.109,1383.538,1369.006,1385.64
2015-01-26,1412.351,1392.016,1366.979,1383.361
2015-01-27,1420.127,1414.039,1390.017,1419.627
2015-01-28,1416.079,1406.691,1391.532,1390.645
2015-01-29,1441.404,1439.776,1378.746,1406.847
2015-01-30,1455.954,1438.749,1431.408,1439.875
2015-02-02,1473.378,1464.038,1432.314,1439.917
2015-02-03,1476.113,1452.511,1445.822,1477.303
2015-02-04,1455.567,1436.003,1423.79,1453.446
2015-02-05,1453.844,1451.318,1420.582,1426.689
2015-02-06,1472.949,1432.195,1431.875,1465.754
2015-02-09,1448.0,1420.386,1414.356,1441.909
2015-02-10,1423.602,1403.593,1396.26,1421.076
2015-02-11,1425.008,1391.091,1386.424,1404.314
2015-02-12,1393.111,1388.282,1387.035,1392.506
2015-02-13,1400.24,1394.385,1383.354,1388.934
2015-02-16,1411.572,1395.48,1388.293,1394.55
2015-02-17,1420.243,1407.489,1393.589,1392.944
2015-02-18,1418.816,1408.641,1399.633,1404.371
2015-02-19,1409.409,1402.105,1402.528,1407.699
2015-02-20,1412.904,1403.817,1400.203,1400.461
2015-02-23,1414.346,1413.327,1402.634,1403.784
2015-02-24,1425.296,1413.998,1413.029,1424.264
2015-02-25,1418.366,1413.093,1410.83,1417.808
2015-02-26,1413.737,1410.371,1409.055,1413.124
2015-02-27,1409.215,1405.712,1401.612,1406.714
2015-03-02,1441.001,1440.127,1409.337,1436.288
2015-03-03,1485.506,1441.165,1437.058,1463.378
2015-03-04,1475.049,1441.751,1439.073,1475.371
2015-03-05,1446.284,1427.929,1427.395,1441.249
2015-03-06,1464.183,1459.224,1440.888,1443.851
2015-03-09,1462.553,1454.497,1450.868,1461.965
2015-03-10,1481.884,1463.306,1451.542,1454.322
2015-03-11,1482.591,1469.402,1464.388,1482.488
2015-03-12,1503.865,1502.927,1470.935,1472.082
2015-03-13,1505.955,1506.089,1494.586,1495.821
2015-03-16,1535.837,1500.909,1499.556,1508.691
2015-03-17,1497.726,1494.864,1474.805,1497.385
2015-03-18,1495.936,1454.219,1451.549,1496.232
2015-03-19,1460.135,1460.372,1427.436,1427.5
2015-03-23,1483.95,1474.092,1460.955,1460.599
2015-03-24,1479.918,1460.294,1458.992,1475.413
2015-03-25,1466.078,1456.586,1456.522,1459.62
2015-03-26,1460.327,1456.492,1452.568,1457.739
2015-03-27,1477.382,1478.564,1456.135,1456.953
2015-03-30,1480.325,1447.878,1443.982,1479.235
2015-03-31,1450.365,1423.506,1423.992,1450.211
2015-04-01,1461.16,1445.806,1426.964,1426.946
